year,gender,nativeBorn,ageGroup,educGroup,vocab,age,educ
1998,female,yes,50-59,>16 yrs,9,52,17
1998,male,yes,40-49,>16 yrs,8,41,19
1998,female,yes,60+,13-15 yrs,8,70,15
1998,male,yes,30-39,>16 yrs,9,39,20
1998,female,yes,50-59,>16 yrs,9,58,17
1998,female,yes,60+,13-15 yrs,7,61,13
1998,female,yes,60+,13-15 yrs,7,65,13
1998,male,yes,30-39,>16 yrs,10,39,20
1998,female,yes,60+,13-15 yrs,10,70,13
1998,male,yes,60+,16 yrs,9,79,16
1998,male,yes,60+,<12 yrs,6,74,10
1998,female,yes,30-39,>16 yrs,5,38,18
1998,male,yes,60+,>16 yrs,9,79,20
1998,male,yes,60+,13-15 yrs,6,84,14
1998,female,yes,60+,12 yrs,8,73,12
1998,female,yes,30-39,16 yrs,10,39,16
1998,female,yes,60+,12 yrs,5,78,12
1998,female,yes,60+,12 yrs,6,75,12
1998,male,yes,30-39,13-15 yrs,6,30,14
1998,male,yes,18-29,12 yrs,5,26,12
1998,female,yes,18-29,13-15 yrs,7,22,14
1998,female,yes,30-39,16 yrs,7,37,16
1998,female,yes,60+,<12 yrs,1,80,9
1998,female,yes,60+,12 yrs,3,74,12
1998,male,yes,50-59,<12 yrs,4,54,8
1998,female,no,40-49,16 yrs,10,43,16
1998,female,yes,60+,13-15 yrs,6,67,13
1998,female,yes,18-29,12 yrs,6,19,12
1998,female,yes,50-59,12 yrs,7,51,12
1998,female,yes,30-39,>16 yrs,6,35,18
1998,male,yes,60+,<12 yrs,5,75,8
1998,male,yes,18-29,<12 yrs,6,19,11
1998,female,yes,50-59,13-15 yrs,9,53,14
1998,male,yes,18-29,12 yrs,6,23,12
1998,male,yes,40-49,12 yrs,6,47,12
1998,female,yes,60+,<12 yrs,4,76,11
1998,female,yes,60+,12 yrs,6,67,12
1998,male,yes,18-29,12 yrs,1,29,12
1998,female,yes,60+,<12 yrs,4,62,9
1998,male,yes,40-49,12 yrs,6,47,12
1998,male,yes,40-49,<12 yrs,3,40,3
1998,male,yes,40-49,13-15 yrs,1,48,14
1998,male,yes,50-59,12 yrs,7,55,12
1998,male,yes,30-39,<12 yrs,3,33,11
1998,male,yes,50-59,<12 yrs,1,50,11
1998,female,yes,60+,12 yrs,7,66,12
1998,male,yes,40-49,16 yrs,5,45,16
1998,female,yes,30-39,12 yrs,5,39,12
1998,female,yes,60+,<12 yrs,6,62,9
1998,female,yes,40-49,<12 yrs,6,41,10
1998,female,yes,60+,<12 yrs,3,71,9
1998,male,yes,40-49,13-15 yrs,8,43,14
1998,male,yes,60+,13-15 yrs,4,65,14
1998,female,no,18-29,16 yrs,7,26,16
1998,female,yes,30-39,16 yrs,7,38,16
1998,female,yes,60+,13-15 yrs,6,61,14
1998,female,yes,60+,12 yrs,5,79,12
1998,female,yes,30-39,13-15 yrs,NA,32,15
1998,female,yes,30-39,13-15 yrs,8,34,15
1998,female,yes,18-29,12 yrs,7,19,12
1998,male,yes,30-39,>16 yrs,7,31,20
1998,female,yes,60+,12 yrs,9,67,12
1998,female,yes,18-29,12 yrs,3,27,12
1998,male,yes,40-49,13-15 yrs,9,44,14
1998,female,yes,50-59,>16 yrs,9,51,18
1998,female,yes,60+,16 yrs,5,63,16
1998,female,yes,30-39,>16 yrs,10,31,20
1998,female,yes,30-39,16 yrs,6,36,16
1998,male,no,18-29,13-15 yrs,3,22,15
1998,female,yes,30-39,13-15 yrs,6,35,14
1998,female,yes,40-49,16 yrs,10,46,16
1998,female,yes,40-49,>16 yrs,7,40,20
1998,female,yes,60+,12 yrs,6,73,12
1998,female,yes,60+,12 yrs,NA,82,12
1998,female,yes,60+,12 yrs,8,63,12
1998,male,yes,40-49,16 yrs,7,41,16
1998,male,yes,30-39,12 yrs,4,30,12
1998,male,yes,18-29,13-15 yrs,6,29,13
1998,female,yes,18-29,16 yrs,8,23,16
1998,female,yes,18-29,13-15 yrs,6,26,15
1998,female,yes,60+,<12 yrs,7,75,8
1998,female,yes,60+,13-15 yrs,9,63,14
1998,female,yes,60+,>16 yrs,7,63,18
1998,male,yes,30-39,12 yrs,6,33,12
1998,female,yes,30-39,13-15 yrs,6,39,15
1998,male,yes,18-29,12 yrs,5,28,12
1998,female,yes,30-39,13-15 yrs,5,36,14
1998,female,yes,50-59,>16 yrs,7,56,18
1998,female,yes,18-29,13-15 yrs,NA,22,14
1998,female,yes,40-49,13-15 yrs,8,45,15
1998,female,yes,30-39,12 yrs,5,32,12
1998,female,yes,40-49,12 yrs,NA,49,12
1998,female,yes,40-49,12 yrs,7,45,12
1998,female,yes,60+,16 yrs,9,82,16
1998,male,yes,40-49,13-15 yrs,NA,42,14
1998,female,yes,18-29,12 yrs,6,20,12
1998,female,yes,18-29,<12 yrs,4,19,11
1998,female,yes,40-49,12 yrs,5,43,12
1998,female,no,40-49,16 yrs,6,45,16
1998,male,yes,30-39,12 yrs,2,34,12
1998,female,yes,30-39,13-15 yrs,3,32,14
1998,female,yes,30-39,12 yrs,3,37,12
1998,female,yes,30-39,12 yrs,5,39,12
1998,female,yes,60+,<12 yrs,8,64,8
1998,female,no,30-39,12 yrs,4,34,12
1998,female,yes,30-39,16 yrs,6,39,16
1998,female,yes,50-59,>16 yrs,6,51,20
1998,male,yes,18-29,13-15 yrs,6,23,13
1998,female,yes,18-29,12 yrs,9,21,12
1998,male,yes,30-39,12 yrs,6,36,12
1998,male,yes,18-29,13-15 yrs,6,23,13
1998,female,yes,18-29,12 yrs,6,28,12
1998,female,yes,50-59,16 yrs,10,51,16
1998,female,yes,60+,12 yrs,6,65,12
1998,female,yes,50-59,<12 yrs,4,56,10
1998,male,yes,60+,13-15 yrs,3,86,14
1998,male,yes,40-49,12 yrs,5,40,12
1998,male,yes,40-49,16 yrs,6,41,16
1998,female,yes,30-39,16 yrs,7,33,16
1998,male,yes,40-49,12 yrs,6,45,12
1998,female,yes,30-39,>16 yrs,9,32,20
1998,male,yes,30-39,16 yrs,10,36,16
1998,male,yes,30-39,12 yrs,6,33,12
1998,male,no,60+,13-15 yrs,5,87,13
1998,male,yes,60+,12 yrs,2,62,12
1998,female,yes,18-29,<12 yrs,3,20,11
1998,male,yes,18-29,16 yrs,8,27,16
1998,male,yes,40-49,12 yrs,5,47,12
1998,female,no,60+,12 yrs,3,89,12
1998,male,yes,18-29,12 yrs,3,20,12
1998,male,yes,40-49,13-15 yrs,3,41,13
1998,female,yes,40-49,12 yrs,6,42,12
1998,female,yes,30-39,12 yrs,6,34,12
1998,male,yes,30-39,16 yrs,5,34,16
1998,female,yes,60+,<12 yrs,2,68,8
1998,male,yes,60+,<12 yrs,6,63,9
1998,male,yes,30-39,16 yrs,7,32,16
1998,female,yes,18-29,<12 yrs,4,27,10
1998,female,yes,30-39,12 yrs,6,39,12
1998,male,yes,50-59,12 yrs,7,51,12
1998,female,yes,18-29,12 yrs,7,24,12
1998,male,yes,40-49,16 yrs,10,40,16
1998,male,yes,40-49,12 yrs,4,49,12
1998,male,yes,40-49,13-15 yrs,6,49,13
1998,female,yes,60+,13-15 yrs,5,68,14
1998,female,yes,60+,12 yrs,5,84,12
1998,male,yes,18-29,16 yrs,5,23,16
1998,female,yes,30-39,12 yrs,5,31,12
1998,female,yes,60+,<12 yrs,5,73,9
1998,female,yes,40-49,>16 yrs,NA,43,18
1998,female,yes,30-39,12 yrs,7,34,12
1998,female,yes,60+,12 yrs,8,72,12
1998,female,no,60+,<12 yrs,8,66,10
1998,female,no,40-49,13-15 yrs,6,40,14
1998,female,yes,40-49,NA,6,43,NA
1998,male,yes,30-39,12 yrs,8,34,12
1998,female,yes,50-59,13-15 yrs,7,56,13
1998,female,yes,50-59,13-15 yrs,9,53,14
1998,male,yes,50-59,13-15 yrs,4,51,14
1998,female,yes,30-39,13-15 yrs,10,33,15
1998,male,yes,50-59,12 yrs,10,53,12
1998,female,yes,40-49,13-15 yrs,6,45,14
1998,female,yes,60+,<12 yrs,6,65,10
1998,male,yes,30-39,<12 yrs,4,34,9
1998,female,yes,30-39,12 yrs,NA,35,12
1998,male,yes,50-59,12 yrs,6,58,12
1998,female,yes,30-39,12 yrs,6,35,12
1998,male,yes,40-49,<12 yrs,2,44,11
1998,female,yes,50-59,12 yrs,6,51,12
1998,male,yes,60+,<12 yrs,6,70,11
1998,female,yes,30-39,13-15 yrs,4,34,13
1998,male,yes,18-29,<12 yrs,6,22,11
1998,male,yes,40-49,13-15 yrs,8,43,14
1998,female,yes,60+,>16 yrs,10,74,18
1998,male,yes,40-49,13-15 yrs,5,41,14
1998,female,yes,30-39,16 yrs,9,39,16
1998,female,yes,30-39,12 yrs,7,33,12
1998,female,no,40-49,12 yrs,9,44,12
1998,male,yes,50-59,13-15 yrs,5,53,14
1998,male,yes,50-59,16 yrs,10,51,16
1998,female,yes,18-29,<12 yrs,3,21,10
1998,female,yes,40-49,12 yrs,7,41,12
1998,female,yes,40-49,>16 yrs,8,49,20
1998,male,yes,18-29,13-15 yrs,3,21,14
1998,female,yes,18-29,13-15 yrs,6,22,14
1998,female,yes,30-39,12 yrs,NA,32,12
1998,female,yes,18-29,13-15 yrs,5,29,13
1998,female,yes,30-39,13-15 yrs,9,35,13
1998,male,yes,40-49,16 yrs,10,48,16
1998,female,yes,18-29,<12 yrs,5,21,10
1998,female,yes,30-39,13-15 yrs,3,31,14
1998,female,yes,40-49,12 yrs,5,47,12
1998,male,yes,40-49,<12 yrs,2,41,10
1998,female,yes,60+,12 yrs,7,75,12
1998,male,yes,50-59,12 yrs,7,52,12
1998,male,yes,30-39,12 yrs,4,38,12
1998,female,yes,18-29,13-15 yrs,7,24,13
1998,female,yes,30-39,13-15 yrs,6,38,14
1998,female,yes,30-39,12 yrs,5,36,12
1998,male,yes,18-29,16 yrs,6,27,16
1998,male,yes,18-29,13-15 yrs,4,26,13
1998,female,yes,40-49,13-15 yrs,7,46,15
1998,female,yes,60+,13-15 yrs,6,64,14
1998,male,yes,30-39,12 yrs,5,39,12
1998,female,yes,18-29,<12 yrs,4,27,8
1998,female,yes,30-39,<12 yrs,3,34,10
1998,male,yes,30-39,12 yrs,6,33,12
1998,male,no,18-29,>16 yrs,5,22,17
1998,female,yes,18-29,13-15 yrs,4,21,13
1998,male,yes,50-59,13-15 yrs,8,58,13
1998,female,yes,60+,12 yrs,6,70,12
1998,female,yes,18-29,13-15 yrs,6,27,14
1998,male,yes,18-29,12 yrs,7,24,12
1998,female,yes,18-29,12 yrs,3,21,12
1998,male,no,40-49,13-15 yrs,10,47,14
1998,female,yes,50-59,<12 yrs,3,56,10
1998,female,yes,30-39,12 yrs,5,32,12
1998,male,yes,30-39,12 yrs,7,31,12
1998,female,yes,40-49,<12 yrs,5,46,10
1998,male,yes,40-49,<12 yrs,2,48,10
1998,female,yes,30-39,16 yrs,9,34,16
1998,male,yes,40-49,13-15 yrs,7,40,14
1998,male,yes,30-39,12 yrs,7,38,12
1998,male,yes,50-59,16 yrs,9,50,16
1998,female,yes,40-49,16 yrs,6,40,16
1998,male,yes,30-39,>16 yrs,5,31,20
1998,male,yes,30-39,16 yrs,9,36,16
1998,female,no,40-49,16 yrs,9,42,16
1998,female,yes,40-49,16 yrs,9,49,16
1998,female,yes,30-39,13-15 yrs,8,34,13
1998,male,yes,60+,<12 yrs,6,77,10
1998,male,yes,60+,NA,2,80,NA
1998,female,yes,40-49,12 yrs,4,41,12
1998,female,yes,60+,13-15 yrs,2,73,13
1998,male,yes,40-49,16 yrs,9,41,16
1998,female,yes,18-29,<12 yrs,7,20,10
1998,female,yes,40-49,13-15 yrs,7,41,15
1998,female,yes,40-49,13-15 yrs,3,41,13
1998,female,yes,18-29,12 yrs,7,29,12
1998,female,yes,18-29,12 yrs,7,21,12
1998,female,yes,30-39,13-15 yrs,9,37,14
1998,male,yes,60+,13-15 yrs,9,71,14
1998,female,yes,18-29,<12 yrs,5,22,11
1998,male,yes,18-29,<12 yrs,3,27,8
1998,male,yes,40-49,13-15 yrs,7,43,13
1998,female,no,30-39,<12 yrs,1,37,9
1998,male,yes,50-59,>16 yrs,6,54,17
1998,female,yes,40-49,12 yrs,6,49,12
1998,female,no,30-39,13-15 yrs,2,31,14
1998,male,yes,60+,16 yrs,6,77,16
1998,male,yes,18-29,13-15 yrs,6,22,14
1998,female,no,30-39,13-15 yrs,3,36,15
1998,male,yes,30-39,NA,NA,34,NA
1998,male,yes,30-39,<12 yrs,0,35,8
1998,male,yes,30-39,16 yrs,8,32,16
1998,female,yes,50-59,16 yrs,7,52,16
1998,male,yes,40-49,>16 yrs,9,46,19
1998,male,yes,30-39,12 yrs,5,35,12
1998,male,yes,30-39,12 yrs,NA,32,12
1998,male,yes,30-39,>16 yrs,7,33,18
1998,female,yes,30-39,>16 yrs,8,33,17
1998,female,no,18-29,>16 yrs,10,28,17
1998,male,yes,30-39,<12 yrs,5,35,11
1998,male,no,18-29,16 yrs,8,26,16
1998,female,yes,18-29,13-15 yrs,6,28,15
1998,female,yes,18-29,13-15 yrs,5,27,15
1998,female,yes,30-39,16 yrs,8,37,16
1998,male,yes,18-29,16 yrs,8,25,16
1998,female,yes,30-39,>16 yrs,7,30,19
1998,female,no,30-39,>16 yrs,9,34,20
1998,female,no,30-39,>16 yrs,9,37,19
1998,male,yes,18-29,13-15 yrs,6,26,15
1998,female,yes,50-59,13-15 yrs,6,55,14
1998,female,yes,40-49,16 yrs,6,43,16
1998,female,yes,40-49,13-15 yrs,5,43,15
1998,male,yes,40-49,<12 yrs,5,44,11
1998,female,yes,30-39,13-15 yrs,5,34,14
1998,male,yes,40-49,16 yrs,10,44,16
1998,female,yes,40-49,12 yrs,7,40,12
1998,male,yes,40-49,16 yrs,8,49,16
1998,male,yes,30-39,16 yrs,6,33,16
1998,female,yes,18-29,13-15 yrs,7,26,14
1998,male,yes,60+,<12 yrs,NA,64,11
1998,male,yes,60+,<12 yrs,6,62,10
1998,female,yes,60+,<12 yrs,5,70,10
1998,female,yes,30-39,12 yrs,5,36,12
1998,female,yes,18-29,12 yrs,4,19,12
1998,female,yes,60+,<12 yrs,2,72,11
1998,female,yes,50-59,>16 yrs,4,58,18
1998,female,yes,60+,<12 yrs,3,75,9
1998,female,yes,30-39,13-15 yrs,8,38,13
1998,male,yes,40-49,12 yrs,7,40,12
1998,female,yes,40-49,12 yrs,7,44,12
1998,male,yes,40-49,13-15 yrs,6,47,15
1998,male,yes,18-29,>16 yrs,9,28,19
1998,female,yes,30-39,12 yrs,6,34,12
1998,female,yes,30-39,12 yrs,6,32,12
1998,female,yes,18-29,13-15 yrs,5,29,14
1998,male,yes,50-59,>16 yrs,10,57,18
1998,female,yes,30-39,12 yrs,6,31,12
1998,male,yes,30-39,12 yrs,6,37,12
1998,female,yes,30-39,13-15 yrs,5,31,14
1998,male,yes,18-29,13-15 yrs,7,28,14
1998,female,yes,18-29,13-15 yrs,6,20,13
1998,male,yes,30-39,12 yrs,3,32,12
1998,female,yes,50-59,<12 yrs,6,56,10
1998,female,yes,50-59,13-15 yrs,8,57,14
1998,female,yes,18-29,12 yrs,5,23,12
1998,male,yes,30-39,13-15 yrs,4,37,13
1998,female,yes,30-39,12 yrs,8,35,12
1998,female,yes,60+,12 yrs,6,75,12
1998,male,yes,50-59,13-15 yrs,8,50,13
1998,female,yes,18-29,16 yrs,8,23,16
1998,male,yes,18-29,<12 yrs,7,28,2
1998,female,yes,18-29,12 yrs,3,20,12
1998,male,yes,60+,12 yrs,8,84,12
1998,male,yes,60+,NA,9,60,NA
1998,male,yes,30-39,16 yrs,6,33,16
1998,female,yes,60+,12 yrs,5,68,12
1998,male,yes,30-39,16 yrs,6,35,16
1998,female,yes,18-29,16 yrs,5,28,16
1998,female,yes,60+,<12 yrs,4,87,6
1998,female,yes,40-49,13-15 yrs,7,46,13
1998,male,yes,18-29,13-15 yrs,5,26,14
1998,male,yes,40-49,>16 yrs,9,46,20
1998,female,yes,30-39,12 yrs,6,33,12
1998,male,yes,30-39,>16 yrs,9,38,20
1998,female,yes,60+,NA,7,67,NA
1998,female,yes,18-29,13-15 yrs,5,23,14
1998,male,no,50-59,12 yrs,4,51,12
1998,female,yes,30-39,<12 yrs,6,33,9
1998,male,yes,60+,<12 yrs,NA,70,3
1998,female,yes,30-39,12 yrs,7,30,12
1998,female,NA,30-39,12 yrs,6,36,12
1998,female,yes,40-49,12 yrs,4,49,12
1998,male,yes,40-49,12 yrs,4,40,12
1998,male,yes,30-39,16 yrs,9,38,16
1998,female,yes,60+,<12 yrs,2,62,9
1998,female,yes,30-39,13-15 yrs,7,39,14
1998,male,no,30-39,13-15 yrs,NA,33,15
1998,male,yes,30-39,12 yrs,NA,38,12
1998,female,yes,30-39,12 yrs,1,37,12
1998,female,yes,40-49,13-15 yrs,NA,42,13
1998,male,yes,60+,>16 yrs,9,82,20
1998,female,yes,60+,12 yrs,5,72,12
1998,male,yes,60+,13-15 yrs,5,63,13
1998,female,yes,40-49,12 yrs,5,44,12
1998,female,yes,60+,13-15 yrs,8,74,13
1998,female,yes,60+,13-15 yrs,7,60,14
1998,male,yes,30-39,13-15 yrs,9,38,14
1998,male,yes,30-39,13-15 yrs,4,31,14
1998,male,yes,40-49,16 yrs,4,42,16
1998,female,yes,30-39,16 yrs,9,31,16
1998,male,yes,50-59,13-15 yrs,3,59,14
1998,male,yes,30-39,>16 yrs,7,38,18
1998,female,yes,60+,13-15 yrs,9,61,15
1998,male,yes,18-29,16 yrs,6,23,16
1998,male,no,18-29,13-15 yrs,6,21,15
1998,female,yes,30-39,16 yrs,5,31,16
1998,female,yes,40-49,16 yrs,10,43,16
1998,female,yes,40-49,13-15 yrs,5,42,13
1998,female,yes,18-29,12 yrs,2,26,12
1998,male,yes,60+,12 yrs,2,61,12
1998,male,yes,30-39,16 yrs,5,38,16
1998,male,yes,40-49,13-15 yrs,5,46,15
1998,female,yes,50-59,16 yrs,10,51,16
1998,female,yes,18-29,16 yrs,5,28,16
1998,female,yes,40-49,13-15 yrs,8,47,14
1998,male,yes,18-29,12 yrs,5,21,12
1998,female,no,40-49,16 yrs,8,48,16
1998,female,yes,60+,16 yrs,6,62,16
1998,female,yes,60+,12 yrs,8,75,12
1998,female,yes,60+,>16 yrs,10,74,19
1998,female,yes,40-49,13-15 yrs,5,40,14
1998,male,no,30-39,13-15 yrs,NA,36,14
1998,male,yes,30-39,13-15 yrs,9,35,13
1998,female,yes,18-29,12 yrs,6,27,12
1998,female,no,40-49,13-15 yrs,NA,43,15
1998,female,yes,30-39,12 yrs,5,31,12
1998,female,yes,18-29,13-15 yrs,6,21,15
1998,female,yes,30-39,>16 yrs,8,33,18
1998,female,no,50-59,>16 yrs,9,59,18
1998,female,yes,40-49,13-15 yrs,2,44,15
1998,male,yes,30-39,12 yrs,5,36,12
1998,male,yes,18-29,16 yrs,6,29,16
1998,male,no,18-29,13-15 yrs,6,29,15
1998,male,yes,50-59,<12 yrs,1,59,10
1998,female,yes,18-29,>16 yrs,9,25,19
1998,female,yes,50-59,<12 yrs,NA,52,9
1998,female,yes,18-29,16 yrs,6,23,16
1998,female,yes,18-29,16 yrs,7,28,16
1998,female,yes,18-29,16 yrs,5,27,16
1998,female,yes,40-49,13-15 yrs,5,40,13
1998,male,yes,30-39,13-15 yrs,7,34,14
1998,female,yes,40-49,12 yrs,6,42,12
1998,female,yes,30-39,<12 yrs,5,33,10
1998,female,yes,18-29,12 yrs,4,21,12
1998,female,yes,30-39,13-15 yrs,6,37,13
1998,female,yes,18-29,13-15 yrs,4,23,13
1998,female,yes,18-29,12 yrs,5,23,12
1998,female,yes,60+,<12 yrs,4,77,11
1998,female,yes,50-59,12 yrs,10,54,12
1998,female,yes,50-59,16 yrs,8,54,16
1998,female,yes,30-39,<12 yrs,9,35,10
1998,female,yes,30-39,13-15 yrs,7,35,14
1998,male,yes,40-49,>16 yrs,6,43,20
1998,female,yes,60+,16 yrs,10,63,16
1998,male,yes,60+,16 yrs,NA,68,16
1998,male,yes,40-49,>16 yrs,NA,45,20
1998,male,yes,60+,<12 yrs,NA,60,8
1998,female,yes,30-39,12 yrs,4,38,12
1998,female,yes,50-59,<12 yrs,3,50,11
1998,male,yes,40-49,<12 yrs,3,49,8
1998,male,yes,40-49,12 yrs,5,45,12
1998,female,no,30-39,13-15 yrs,0,32,13
1998,female,yes,50-59,13-15 yrs,8,51,14
1998,male,yes,30-39,13-15 yrs,4,30,14
1998,female,no,40-49,13-15 yrs,8,49,15
1998,male,yes,60+,12 yrs,7,73,12
1998,female,yes,40-49,13-15 yrs,6,40,13
1998,female,yes,50-59,16 yrs,6,51,16
1998,male,yes,30-39,12 yrs,6,38,12
1998,male,yes,50-59,12 yrs,7,59,12
1998,female,yes,40-49,12 yrs,7,43,12
1998,male,yes,40-49,12 yrs,8,44,12
1998,female,yes,30-39,13-15 yrs,8,36,13
1998,female,yes,40-49,13-15 yrs,5,40,14
1998,female,yes,60+,13-15 yrs,1,77,14
1998,female,yes,60+,12 yrs,6,65,12
1998,male,yes,60+,12 yrs,4,61,12
1998,female,yes,40-49,12 yrs,4,40,12
1998,female,yes,40-49,>16 yrs,8,45,20
1998,male,yes,30-39,12 yrs,8,35,12
1998,male,yes,18-29,13-15 yrs,6,20,13
1998,female,yes,40-49,12 yrs,9,42,12
1998,female,yes,40-49,12 yrs,8,45,12
1998,female,no,50-59,12 yrs,NA,56,12
1998,male,yes,60+,13-15 yrs,4,78,15
1998,male,yes,40-49,13-15 yrs,7,40,14
1998,female,yes,18-29,<12 yrs,3,28,11
1998,female,yes,40-49,13-15 yrs,8,46,14
1998,male,yes,30-39,13-15 yrs,6,39,13
1998,female,yes,30-39,13-15 yrs,6,36,14
1998,female,yes,60+,<12 yrs,NA,76,9
1998,male,yes,40-49,<12 yrs,4,41,11
1998,female,yes,60+,12 yrs,5,66,12
1998,male,yes,50-59,12 yrs,5,57,12
1998,female,yes,30-39,13-15 yrs,5,32,14
1998,male,yes,18-29,12 yrs,4,26,12
1998,female,yes,40-49,13-15 yrs,7,43,13
1998,male,yes,40-49,13-15 yrs,7,40,13
1998,male,yes,60+,<12 yrs,5,88,8
1998,female,yes,50-59,12 yrs,7,59,12
1998,female,yes,18-29,<12 yrs,7,19,10
1998,female,yes,50-59,12 yrs,6,58,12
1998,male,yes,30-39,12 yrs,5,37,12
1998,female,yes,60+,<12 yrs,5,65,10
1998,male,yes,60+,<12 yrs,6,72,11
1998,male,yes,18-29,13-15 yrs,7,28,13
1998,male,yes,18-29,12 yrs,9,25,12
1998,female,yes,60+,<12 yrs,5,64,11
1998,male,yes,18-29,12 yrs,7,26,12
1998,female,yes,18-29,13-15 yrs,6,25,13
1998,male,yes,30-39,13-15 yrs,3,35,14
1998,male,yes,60+,12 yrs,3,88,12
1998,female,yes,40-49,16 yrs,10,49,16
1998,male,no,30-39,16 yrs,3,34,16
1998,female,yes,60+,16 yrs,6,64,16
1998,male,yes,50-59,13-15 yrs,10,57,14
1998,male,yes,60+,>16 yrs,10,63,19
1998,female,yes,60+,12 yrs,8,74,12
1998,female,yes,40-49,>16 yrs,10,49,18
1998,female,yes,50-59,16 yrs,9,58,16
1998,female,yes,30-39,16 yrs,8,30,16
1998,male,yes,18-29,13-15 yrs,6,28,14
1998,female,yes,18-29,13-15 yrs,7,24,14
1998,male,yes,60+,<12 yrs,6,89,8
1998,female,yes,40-49,12 yrs,6,40,12
1998,male,yes,18-29,13-15 yrs,6,28,13
1998,male,yes,18-29,12 yrs,6,19,12
1998,female,yes,30-39,12 yrs,6,35,12
1998,female,yes,60+,<12 yrs,7,83,11
1998,male,yes,60+,<12 yrs,1,73,8
1998,female,yes,18-29,13-15 yrs,3,28,13
1998,female,yes,60+,<12 yrs,2,67,8
1998,male,yes,60+,<12 yrs,NA,82,6
1998,female,yes,18-29,12 yrs,2,21,12
1998,female,yes,30-39,13-15 yrs,5,38,13
1998,male,yes,30-39,13-15 yrs,8,30,15
1998,male,no,30-39,13-15 yrs,6,33,14
1998,female,yes,40-49,12 yrs,6,42,12
1998,male,yes,40-49,13-15 yrs,7,43,14
1998,female,yes,50-59,>16 yrs,8,55,19
1998,male,yes,40-49,>16 yrs,10,43,17
1998,female,yes,40-49,16 yrs,8,45,16
1998,male,yes,30-39,>16 yrs,10,35,18
1998,female,yes,18-29,13-15 yrs,6,28,13
1998,female,yes,18-29,16 yrs,7,24,16
1998,male,yes,30-39,>16 yrs,9,39,18
1998,male,yes,30-39,12 yrs,6,33,12
1998,female,yes,30-39,>16 yrs,6,37,18
1998,male,yes,30-39,16 yrs,9,34,16
1998,female,yes,40-49,16 yrs,6,41,16
1998,female,yes,40-49,16 yrs,9,44,16
1998,female,no,40-49,13-15 yrs,4,43,14
1998,female,yes,30-39,13-15 yrs,7,30,13
1998,male,yes,50-59,16 yrs,6,55,16
1998,male,yes,60+,>16 yrs,9,60,17
1998,male,yes,40-49,>16 yrs,9,47,18
1998,male,yes,40-49,>16 yrs,10,48,20
1998,female,yes,18-29,12 yrs,8,21,12
1998,male,yes,60+,<12 yrs,5,73,11
1998,male,yes,50-59,16 yrs,8,50,16
1998,female,no,60+,<12 yrs,NA,68,5
1998,female,yes,18-29,13-15 yrs,5,27,15
1998,female,yes,18-29,16 yrs,6,22,16
1998,female,yes,18-29,<12 yrs,5,19,11
1998,male,yes,18-29,16 yrs,6,24,16
1998,female,yes,30-39,12 yrs,5,33,12
1998,male,yes,60+,<12 yrs,6,70,6
1998,female,yes,40-49,<12 yrs,5,46,11
1998,female,NA,40-49,12 yrs,5,48,12
1998,female,yes,40-49,13-15 yrs,3,45,13
1998,female,yes,40-49,<12 yrs,3,44,11
1998,female,NA,18-29,12 yrs,4,26,12
1998,female,yes,18-29,<12 yrs,2,28,11
1998,female,yes,18-29,12 yrs,5,26,12
1998,female,yes,30-39,13-15 yrs,5,31,13
1998,female,no,40-49,13-15 yrs,7,43,14
1998,male,yes,18-29,>16 yrs,7,29,19
1998,female,yes,40-49,>16 yrs,7,45,17
1998,female,yes,40-49,16 yrs,6,48,16
1998,male,yes,60+,12 yrs,8,74,12
1998,female,yes,60+,<12 yrs,4,64,11
1998,female,yes,50-59,12 yrs,6,52,12
1998,female,yes,60+,12 yrs,7,86,12
1998,male,yes,50-59,13-15 yrs,6,55,13
1998,male,yes,18-29,13-15 yrs,5,28,15
1998,male,yes,60+,>16 yrs,9,83,18
1998,male,yes,30-39,>16 yrs,6,34,18
1998,female,no,40-49,13-15 yrs,7,46,15
1998,female,no,50-59,13-15 yrs,NA,54,13
1998,female,yes,30-39,12 yrs,7,36,12
1998,male,yes,60+,16 yrs,9,62,16
1998,female,yes,60+,13-15 yrs,NA,82,13
1998,female,yes,18-29,12 yrs,5,27,12
1998,male,yes,18-29,13-15 yrs,4,24,13
1998,male,yes,18-29,13-15 yrs,5,20,13
1998,female,yes,18-29,13-15 yrs,7,21,15
1998,female,yes,18-29,13-15 yrs,10,21,14
1998,female,yes,30-39,16 yrs,7,31,16
1998,male,yes,18-29,13-15 yrs,5,24,14
1998,female,yes,50-59,12 yrs,7,51,12
1998,male,yes,18-29,12 yrs,9,18,12
1998,male,yes,30-39,>16 yrs,7,32,19
1998,male,yes,18-29,12 yrs,6,20,12
1998,male,yes,18-29,12 yrs,6,23,12
1998,female,yes,40-49,>16 yrs,10,41,20
1998,female,yes,40-49,16 yrs,7,46,16
1998,female,yes,40-49,16 yrs,9,42,16
1998,male,yes,18-29,12 yrs,6,26,12
1998,female,yes,50-59,>16 yrs,9,55,18
1998,female,yes,30-39,12 yrs,7,30,12
1998,male,yes,18-29,16 yrs,8,25,16
1998,male,yes,30-39,12 yrs,6,35,12
1998,female,yes,18-29,<12 yrs,7,21,11
1998,female,yes,18-29,12 yrs,7,19,12
1998,female,yes,30-39,12 yrs,6,37,12
